sm_fundcode,sm_schemecode,sm_plancode,sm_optioncode,sm_schdesc,sm_plandesc,sm_optdesc,sm_funddesc,sm_fundtype,sm_opendate,sm_closedt,sm_nature,sm_navsp,sm_loaddetails,sm_NumschCode,sm_NFOStartDt,sm_NFOEndDt,sm_NFOFaceValue,sm_AllotmentDt,sm_MinPurchase,sm_MinAddPurchase,sm_MinSip,sm_refno,sm_category,sm_plnmode,sm_isin,SMF FUNDGROUP,Asset Class,Sub Class,Fund short,AMFI Product Class,NATURE
not editable,not editable,not editable,not editable,editable,editable,editable,editable,,editable,editable,editable,,,,,,,editable,editable,editable,editable,,,,,editable,,,editable,,editable
,,,,Free text,Free text,Free text,Free text,,Date calendar,Date calendar,drop down with predefined value in the column,,,,,,,date calendar,Amount free text- numeric,Amount free text- numeric,Amount free text- numeric,,,,,Alphanumeric free text,,,Free text,,drop down with predefined value in the column
176,DE,D1,R,SUNDARAM DIVERSIFIED EQUITY FUND,DIRECT IDCW,REINVESTMENT,SUNDARAM DIVERSIFIED EQUITY FUND DIRECT IDCW REINVESTMENT,EQUITY,01-01-2013,01-01-2013,Open,4,"Units under Sundaram Diversified Equity - A long term taxsaver Fund, issued under ELSS guidelines 1992, are eligible for tax deduction u/s 80C of the Income Tax Act, 1961 and can be repurchased/pledged/transferred after 3 years from the date of unit allotment / ",,,,,01-01-2013,500,500,250,176DED1R,EQUITY,DIRECT,INF903J01NM5,TAXSAV,EQUITY,EQUITY_OE,Diversified Eq.,ELSS,OPEN
176,DE,DG,G,SUNDARAM DIVERSIFIED EQUITY FUND,DIRECT GROWTH,GROWTH,SUNDARAM DIVERSIFIED EQUITY FUND DIRECT GROWTH,EQUITY,01-01-2013,01-01-2013,Open,4,"Units under Sundaram Diversified Equity - A long term taxsaver Fund, issued under ELSS guidelines 1992, are eligible for tax deduction u/s 80C of the Income Tax Act, 1961 and can be repurchased/pledged/transferred after 3 years from the date of unit allotment / ",,,,,01-01-2013,500,500,250,176DEDGG,EQUITY,DIRECT,INF903J01NN3,TAXSAV,EQUITY,EQUITY_OE,Diversified Eq.,ELSS,OPEN
176,DE,DP,D,SUNDARAM DIVERSIFIED EQUITY FUND,REGULAR IDCW,PAYOUT,SUNDARAM DIVERSIFIED EQUITY FUND - REGULAR IDCW,EQUITY,12-11-1999,17-11-1999,Open,4,"Units under Sundaram Diversified Equity - A long term taxsaver Fund, issued under ELSS guidelines 1992, are eligible for tax deduction u/s 80C of the Income Tax Act, 1961 and can be repurchased/pledged/transferred after 3 years from the date of unit allotment / ",,,,,20-11-1999,500,500,250,176DEDPD,EQUITY,REGULAR,INF903J01512,TAXSAV,EQUITY,EQUITY_OE,Diversified Eq.,ELSS,OPEN
176,DE,DP,R,SUNDARAM DIVERSIFIED EQUITY FUND,REGULAR IDCW,REINVESTMENT,SUNDARAM DIVERSIFIED EQUITY FUND - REGULAR IDCW,EQUITY,12-11-1999,17-11-1999,Open,4,"Units under Sundaram Diversified Equity - A long term taxsaver Fund, issued under ELSS guidelines 1992, are eligible for tax deduction u/s 80C of the Income Tax Act, 1961 and can be repurchased/pledged/transferred after 3 years from the date of unit allotment / ",,,,,20-11-1999,500,500,250,176DEDPR,EQUITY,REGULAR,INF903J01520,TAXSAV,EQUITY,EQUITY_OE,Diversified Eq.,ELSS,OPEN
176,DE,GP,G,SUNDARAM DIVERSIFIED EQUITY FUND,REGULAR GROWTH,GROWTH,SUNDARAM DIVERSIFIED EQUITY FUND - REGULAR GROWTH,EQUITY,12-11-1999,17-11-1999,OPEN,4,"Units under Sundaram Diversified Equity - A long term taxsaver Fund, issued under ELSS guidelines 1992, are eligible for tax deduction u/s 80C of the Income Tax Act, 1961 and can be repurchased/pledged/transferred after 3 years from the date of unit allotment / ",,,,,20-11-1999,500,500,250,176DEGPG,EQUITY,REGULAR,INF903J01538,TAXSAV,EQUITY,EQUITY_OE,Diversified Eq.,ELSS,OPEN
176,DH,B1,B,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBR,DIRECT BONUS UNITS,BONUS,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBRID FUND) - DIRECT BONUS UNITS,DEBT,01-01-2013,01-01-2013,OPEN,4,"Entry Load Nil, Exit Load W.E.F 25-2-15 - NIL / ",,,,,01-01-2013,5000,500,500,176DHB1B,DEBT,DIRECT,INF903J01RM6,MIPA,DEBT,DEBT_OE,Debt. Hybrid,Conservative Hybrid Fund,OPEN
176,DH,B2,B,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBR,REGULAR BONUS UNITS,BONUS,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBRID FUND) - REGULAR BONUS UNITS,DEBT,25-01-2010,23-02-2010,OPEN,4,"Entry Load Nil, Exit Load W.E.F 25-2-15 - NIL / ",,,,,08-03-2010,5000,500,500,176DHB2B,DEBT,REGULAR,INF903J01MC8,MIPA,DEBT,DEBT_OE,Debt. Hybrid,Conservative Hybrid Fund,OPEN
176,DH,DG,G,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBR,DIRECT GROWTH,GROWTH,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBRID FUND) - DIRECT GROWTH,DEBT,01-01-2013,01-01-2013,OPEN,4,"Entry Load Nil, Exit Load W.E.F 25-2-15 - NIL / ",,,,,01-01-2013,5000,500,500,176DHDGG,DEBT,DIRECT,INF903J01OP6,MIPA,DEBT,DEBT_OE,Debt. Hybrid,Conservative Hybrid Fund,OPEN
176,DH,DH,D,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBR,DIRECT HALF YEARLY IDCW,PAYOUT,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBRID FUND) - DIRECT HALF YEARLY IDCW,DEBT,01-01-2013,01-01-2013,OPEN,4,"Entry Load Nil, Exit Load W.E.F 25-2-15 - NIL / ",,,,,01-01-2013,5000,500,500,176DHDHD,DEBT,DIRECT,INF903J01OS0,MIPA,DEBT,DEBT_OE,Debt. Hybrid,Conservative Hybrid Fund,OPEN
176,DH,DH,R,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBR,DIRECT HALF YEARLY IDCW,REINVESTMENT,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBRID FUND) - DIRECT HALF YEARLY IDCW,DEBT,01-01-2013,01-01-2013,OPEN,4,"Entry Load Nil, Exit Load W.E.F 25-2-15 - NIL / ",,,,,01-01-2013,5000,500,500,176DHDHR,DEBT,DIRECT,INF903J01OV4,MIPA,DEBT,DEBT_OE,Debt. Hybrid,Conservative Hybrid Fund,OPEN
176,DH,DM,D,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBR,DIRECT MONTHLY IDCW,PAYOUT,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBRID FUND) - DIRECT MONTHLY IDCW,DEBT,01-01-2013,01-01-2013,OPEN,4,"Entry Load Nil, Exit Load W.E.F 25-2-15 - NIL / ",,,,,01-01-2013,5000,500,500,176DHDMD,DEBT,DIRECT,INF903J01OQ4,MIPA,DEBT,DEBT_OE,Debt. Hybrid,Conservative Hybrid Fund,OPEN
176,DH,DM,R,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBR,DIRECT MONTHLY IDCW,REINVESTMENT,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBRID FUND) - DIRECT MONTHLY IDCW,DEBT,01-01-2013,01-01-2013,OPEN,4,"Entry Load Nil, Exit Load W.E.F 25-2-15 - NIL / ",,,,,01-01-2013,5000,500,500,176DHDMR,DEBT,DIRECT,INF903J01OT8,MIPA,DEBT,DEBT_OE,Debt. Hybrid,Conservative Hybrid Fund,OPEN
176,DH,DQ,D,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBR,DIRECT QUARTERLY IDCW,PAYOUT,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBRID FUND) - DIRECT QUARTERLY IDCW,DEBT,01-01-2013,01-01-2013,OPEN,4,"Entry Load Nil, Exit Load W.E.F 25-2-15 - NIL / ",,,,,01-01-2013,5000,500,500,176DHDQD,DEBT,DIRECT,INF903J01OR2,MIPA,DEBT,DEBT_OE,Debt. Hybrid,Conservative Hybrid Fund,OPEN
176,DH,DQ,R,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBR,DIRECT QUARTERLY IDCW,REINVESTMENT,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBRID FUND) - DIRECT QUARTERLY IDCW,DEBT,01-01-2013,01-01-2013,OPEN,4,"Entry Load Nil, Exit Load W.E.F 25-2-15 - NIL / ",,,,,01-01-2013,5000,500,500,176DHDQR,DEBT,DIRECT,INF903J01OU6,MIPA,DEBT,DEBT_OE,Debt. Hybrid,Conservative Hybrid Fund,OPEN
176,DH,GP,G,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBR,REGULAR GROWTH,GROWTH,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBRID FUND) - REGULAR GROWTH,DEBT,25-01-2010,23-02-2010,OPEN,4,"Entry Load Nil, Exit Load W.E.F 25-2-15 - NIL / ",,,,,08-03-2010,5000,500,250,176DHGPG,DEBT,REGULAR,INF903J01HB0,MIPA,DEBT,DEBT_OE,Debt. Hybrid,Conservative Hybrid Fund,OPEN
176,DH,HD,D,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBR,REGULAR HALF YEARLY IDCW,PAYOUT,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBRID FUND) - REGULAR HALF YEARLY IDCW,DEBT,25-01-2010,23-02-2010,OPEN,4,"Entry Load Nil, Exit Load W.E.F 25-2-15 - NIL / ",,,,,08-03-2010,5000,500,500,176DHHDD,DEBT,REGULAR,INF903J01HE4,MIPA,DEBT,DEBT_OE,Debt. Hybrid,Conservative Hybrid Fund,OPEN
176,DH,HD,R,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBR,REGULAR HALF YEARLY IDCW,REINVESTMENT,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBRID FUND) - REGULAR HALF YEARLY IDCW,DEBT,25-01-2010,23-02-2010,OPEN,4,"Entry Load Nil, Exit Load W.E.F 25-2-15 - NIL / ",,,,,08-03-2010,5000,500,500,176DHHDR,DEBT,REGULAR,INF903J01HH7,MIPA,DEBT,DEBT_OE,Debt. Hybrid,Conservative Hybrid Fund,OPEN
176,DH,MD,D,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBR,REGULAR MONTHLY IDCW,PAYOUT,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBRID FUND) - REGULAR MONTHLY IDCW,DEBT,25-01-2010,23-02-2010,OPEN,4,"Entry Load Nil, Exit Load W.E.F 25-2-15 - NIL / ",,,,,08-03-2010,5000,500,500,176DHMDD,DEBT,REGULAR,INF903J01HC8,MIPA,DEBT,DEBT_OE,Debt. Hybrid,Conservative Hybrid Fund,OPEN
176,DH,MD,R,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBR,REGULAR MONTHLY IDCW,REINVESTMENT,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBRID FUND) - REGULAR MONTHLY IDCW,DEBT,25-01-2010,23-02-2010,OPEN,4,"Entry Load Nil, Exit Load W.E.F 25-2-15 - NIL / ",,,,,08-03-2010,5000,500,500,176DHMDR,DEBT,REGULAR,INF903J01HF1,MIPA,DEBT,DEBT_OE,Debt. Hybrid,Conservative Hybrid Fund,OPEN
176,DH,P1,B,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBR,REGULAR PRINCIPAL UNITS,BONUS,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBRID FUND) - REGULAR PRINCIPAL UNITS,DEBT,25-01-2010,23-02-2010,OPEN,4,"Entry Load Nil, Exit Load W.E.F 25-2-15 - NIL / ",,,,,08-03-2010,5000,500,500,176DHP1B,DEBT,REGULAR,INF903J01MC8,MIPA,DEBT,DEBT_OE,Debt. Hybrid,Conservative Hybrid Fund,OPEN
176,DH,P2,B,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBR,DIRECT PRINCIPAL UNITS,BONUS,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBRID FUND) - DIRECT PRINCIPAL UNITS,DEBT,01-01-2013,01-01-2013,OPEN,4,"Entry Load Nil, Exit Load W.E.F 25-2-15 - NIL / ",,,,,01-01-2013,5000,500,500,176DHP2B,DEBT,DIRECT,INF903J01RM6,MIPA,DEBT,DEBT_OE,Debt. Hybrid,Conservative Hybrid Fund,OPEN
176,DH,QD,D,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBR,REGULAR QUARTERLY IDCW,PAYOUT,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBRID FUND) - REGULAR QUARTERLY IDCW,DEBT,25-01-2010,23-02-2010,OPEN,4,"Entry Load Nil, Exit Load W.E.F 25-2-15 - NIL / ",,,,,08-03-2010,5000,500,500,176DHQDD,DEBT,REGULAR,INF903J01HD6,MIPA,DEBT,DEBT_OE,Debt. Hybrid,Conservative Hybrid Fund,OPEN
176,DH,QD,R,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBR,REGULAR QUARTERLY IDCW,REINVESTMENT,SUNDARAM CONSERVATIVE HYBRID FUND (FORMERLY KNOWN AS SUNDARAM DEBT ORIENTED HYBRID FUND) - REGULAR QUARTERLY IDCW,DEBT,25-01-2010,23-02-2010,OPEN,4,"Entry Load Nil, Exit Load W.E.F 25-2-15 - NIL / ",,,,,08-03-2010,5000,500,500,176DHQDR,DEBT,REGULAR,INF903J01HG9,MIPA,DEBT,DEBT_OE,Debt. Hybrid,Conservative Hybrid Fund,OPEN
176,DY,DP,D,SUNDARAM DIVIDEND YIELD FUND (FORMERLY KNOWN AS PRINCIPAL DIVIDEND YIELD FUND),REGULAR PLAN HALF YEARLY IDCW,PAYOUT,SUNDARAM DIVIDEND YIELD FUND (FORMERLY KNOWN AS PRINCIPAL DIVIDEND YIELD FUND) - REGULAR PLAN HALF YEARLY IDCW  PAYOUT,EQUITY,06-09-2004,15-10-2004,Open,4,"Entry Load: For Direct Investment - NIL, 2.25% upto Rs.5 crores, NIL for Rs.5 crores and above. Exit Load - 1% if redeemed before 1 year from the date of allotment.  /  ",,,,,15-10-2004,5000,1000,500,176DYDPD,EQUITY,REGULAR,INF173K01AD9,SDY,EQUITY,EQUITY_OE,Div Yield,Dividend Yield Fund,OPEN
176,DY,DP,R,SUNDARAM DIVIDEND YIELD FUND (FORMERLY KNOWN AS PRINCIPAL DIVIDEND YIELD FUND),REGULAR PLAN HALF YEARLY IDCW,REINVESTMENT,SUNDARAM DIVIDEND YIELD FUND (FORMERLY KNOWN AS PRINCIPAL DIVIDEND YIELD FUND) - REGULAR PLAN HALF YEARLY IDCW  REINVESTMENT,EQUITY,06-09-2004,15-10-2004,Open,4,"Entry Load - NIL  Exit Load - 1% for Investments of <= Rs.5 Crores if redeemed on or before 3 Years, 0.25% for investments  >Rs.5 Crores if redeemed on or before 10 days from the date of allotment.  /  ",,,,,15-10-2004,5000,1000,500,176DYDPR,EQUITY,REGULAR,INF173K01AE7,SDY,EQUITY,EQUITY_OE,Div Yield,Dividend Yield Fund,OPEN
176,DY,DP,S,SUNDARAM DIVIDEND YIELD FUND (FORMERLY KNOWN AS PRINCIPAL DIVIDEND YIELD FUND),REGULAR PLAN HALF YEARLY IDCW,SWEEP,SUNDARAM DIVIDEND YIELD FUND (FORMERLY KNOWN AS PRINCIPAL DIVIDEND YIELD FUND) - REGULAR PLAN HALF YEARLY IDCW  SWEEP,EQUITY,06-09-2004,15-10-2004,Open,4,"Entry Load: For Direct Investment - NIL, 2.25% upto Rs.5 crores, NIL for Rs.5 crores and above. Exit Load - 1% if redeemed before 1 year from the date of allotment.  /  ",,,,,15-10-2004,5000,1000,500,176DYDPS,EQUITY,REGULAR,INF173K01AF4,SDY,EQUITY,EQUITY_OE,Div Yield,Dividend Yield Fund,OPEN
176,DY,GP,G,SUNDARAM DIVIDEND YIELD FUND (FORMERLY KNOWN AS PRINCIPAL DIVIDEND YIELD FUND),REGULAR PLAN GROWTH,GROWTH,SUNDARAM DIVIDEND YIELD FUND (FORMERLY KNOWN AS PRINCIPAL DIVIDEND YIELD FUND) - REGULAR PLAN GROWTH  GROWTH,EQUITY,06-09-2004,15-10-2004,Open,4,"Entry Load - NIL  Exit Load - 1% for Investments of <= Rs.5 Crores if redeemed on or before 3 Years, 0.25% for investments  >Rs.5 Crores if redeemed on or before 10 days from the date of allotment.  /  ",,,,,15-10-2004,5000,1000,500,176DYGPG,EQUITY,REGULAR,INF173K01AC1,SDY,EQUITY,EQUITY_OE,Div Yield,Dividend Yield Fund,OPEN
176,DY,ZD,D,SUNDARAM DIVIDEND YIELD FUND (FORMERLY KNOWN AS PRINCIPAL DIVIDEND YIELD FUND),DIRECT PLAN HALF YEARLY IDCW,PAYOUT,SUNDARAM DIVIDEND YIELD FUND (FORMERLY KNOWN AS PRINCIPAL DIVIDEND YIELD FUND) - DIRECT PLAN HALF YEARLY IDCW  PAYOUT,EQUITY,01-01-2013,01-01-2013,Open,4,Exit Load - 1 % - On redemption/switch out  in excess of 24 % of the units allotted on or before 365 days from the date of allotment. / ,,,,,01-01-2013,5000,1000,500,176DYZDD,EQUITY,DIRECT,INF173K01ES9,SDY,EQUITY,EQUITY_OE,Div Yield,Dividend Yield Fund,OPEN
176,DY,ZD,R,SUNDARAM DIVIDEND YIELD FUND (FORMERLY KNOWN AS PRINCIPAL DIVIDEND YIELD FUND),DIRECT PLAN HALF YEARLY IDCW,REINVESTMENT,SUNDARAM DIVIDEND YIELD FUND (FORMERLY KNOWN AS PRINCIPAL DIVIDEND YIELD FUND) - DIRECT PLAN HALF YEARLY IDCW  REINVESTMENT,EQUITY,01-01-2013,01-01-2013,Open,4,*Exit Load - 1 % - On redemption/switch out  in excess of 24 % of the units allotted on or before 365 days from  from the date of allotment. / ,,,,,01-01-2013,5000,1000,500,176DYZDR,EQUITY,DIRECT,INF173K01ET7,SDY,EQUITY,EQUITY_OE,Div Yield,Dividend Yield Fund,OPEN
176,DY,ZD,S,SUNDARAM DIVIDEND YIELD FUND (FORMERLY KNOWN AS PRINCIPAL DIVIDEND YIELD FUND),DIRECT PLAN HALF YEARLY IDCW,SWEEP,SUNDARAM DIVIDEND YIELD FUND (FORMERLY KNOWN AS PRINCIPAL DIVIDEND YIELD FUND) - DIRECT PLAN HALF YEARLY IDCW  SWEEP,EQUITY,01-01-2013,01-01-2013,Open,4,Exit Load - 1 % - On redemption/switch out  in excess of 24 % of the units allotted on or before 365 days from the date of allotment. / ,,,,,01-01-2013,5000,1000,500,176DYZDS,EQUITY,DIRECT,INF173K01EU5,SDY,EQUITY,EQUITY_OE,Div Yield,Dividend Yield Fund,OPEN
176,DY,ZG,G,SUNDARAM DIVIDEND YIELD FUND (FORMERLY KNOWN AS PRINCIPAL DIVIDEND YIELD FUND),DIRECT PLAN GROWTH,GROWTH,SUNDARAM DIVIDEND YIELD FUND (FORMERLY KNOWN AS PRINCIPAL DIVIDEND YIELD FUND) - DIRECT PLAN GROWTH  GROWTH,EQUITY,01-01-2013,01-01-2013,Open,4,*Exit Load - 1 % - On redemption/switch out  in excess of 24 % of the units allotted on or before 365 days from  from the date of allotment. / ,,,,,01-01-2013,5000,1000,500,176DYZGG,EQUITY,DIRECT,INF173K01EV3,SDY,EQUITY,EQUITY_OE,Div Yield,Dividend Yield Fund,OPEN
176,FC,D1,D,SUNDARAM FLEXI CAP FUND,DIRECT IDCW,PAYOUT,SUNDARAM FLEXI CAP FUND - DIRECT IDCW PAYOUT,EQUITY,16-08-2022,30-08-2022,Open,4,"Entry Load Nil, Exit Load: W.E.F Sep 06, 2022-Nil - If up to 25% of the units invested are redeemed or withdrawn by way of SWP within 365 days from the date of allotment. Any redemptions or withdrawals by way of SWP in excess / of the above mentioned limit would be subject to an exit load of 1 % of the applicable NAV will be charged, if the units are redeemed within 365 days from the date of allot",,,,,06-09-2022,100,100,100,176FCD1D,EQUITY,DIRECT,INF903JA1LF9,SFC,EQUITY,EQUITY_OE,Flexi Cap Fund,Flexi Cap Fund,OPEN
176,FC,D1,R,SUNDARAM FLEXI CAP FUND,DIRECT IDCW,Reinvestment,SUNDARAM FLEXI CAP FUND - DIRECT IDCW REINVESTMENT,EQUITY,16-08-2022,30-08-2022,Open,4,"Entry Load Nil, Exit Load: W.E.F Sep 06, 2022 Upto 25% of Units purchased/ switchin - NIL In excess of the above: 1% if redeemed/ SWP/STP within 365 days from the date of allotment. NIL if redeemed /SWP/STP after 365 days / from the date of allotment",,,,,06-09-2022,100,100,100,176FCD1R,EQUITY,DIRECT,INF903JA1LG7,SFC,EQUITY,EQUITY_OE,Flexi Cap Fund,Flexi Cap Fund,OPEN
176,FC,DG,G,SUNDARAM FLEXI CAP FUND,DIRECT GROWTH,Growth,SUNDARAM FLEXI CAP FUND - DIRECT GROWTH,EQUITY,16-08-2022,30-08-2022,Open,4,"Entry Load Nil, Exit Load: W.E.F Sep 06, 2022 Upto 25% of Units purchased/ switchin - NIL In excess of the above: 1% if redeemed/ SWP/STP within 365 days from the date of allotment. NIL if redeemed /SWP/STP after 365 days / from the date of allotment",,,,,06-09-2022,100,100,100,176FCDGG,EQUITY,DIRECT,INF903JA1LE2,SFC,EQUITY,EQUITY_OE,Flexi Cap Fund,Flexi Cap Fund,OPEN
176,FC,DP,D,SUNDARAM FLEXI CAP FUND,REGULAR IDCW,Payout,SUNDARAM FLEXI CAP FUND - REGULAR IDCW PAYOUT,EQUITY,16-08-2022,30-08-2022,Open,4,"Entry Load Nil, Exit Load: W.E.F Sep 06, 2022 Upto 25% of Units purchased/ switchin - NIL In excess of the above: 1% if redeemed/ SWP/STP within 365 days from the date of allotment. NIL if redeemed /SWP/STP after 365 days / from the date of allotment",,,,,06-09-2022,100,100,100,176FCDPD,EQUITY,REGULAR,INF903JA1LC6,SFC,EQUITY,EQUITY_OE,Flexi Cap Fund,Flexi Cap Fund,OPEN
176,FC,DP,R,SUNDARAM FLEXI CAP FUND,REGULAR IDCW,Reinvestment,SUNDARAM FLEXI CAP FUND - REGULAR IDCW REINVESTMENT,EQUITY,16-08-2022,30-08-2022,Open,4,"Entry Load Nil, Exit Load: W.E.F Sep 06, 2022-Nil - If up to 25% of the units invested are redeemed or withdrawn by way of SWP within 365 days from the date of allotment. Any redemptions or withdrawals by way of SWP in excess / of the above mentioned limit would be subject to an exit load of 1 % of the applicable NAV will be charged, if the units are redeemed within 365 days from the date of allot",,,,,06-09-2022,100,100,100,176FCDPR,EQUITY,REGULAR,INF903JA1LD4,SFC,EQUITY,EQUITY_OE,Flexi Cap Fund,Flexi Cap Fund,OPEN
176,FC,GP,G,SUNDARAM FLEXI CAP FUND,REGULAR GROWTH,Growth,SUNDARAM FLEXI CAP FUND - REGULAR GROWTH,EQUITY,16-08-2022,30-08-2022,Open,4,"Entry Load Nil, Exit Load: W.E.F Sep 06, 2022-Nil - If up to 25% of the units invested are redeemed or withdrawn by way of SWP within 365 days from the date of allotment. Any redemptions or withdrawals by way of SWP in excess / of the above mentioned limit would be subject to an exit load of 1 % of the applicable NAV will be charged, if the units are redeemed within 365 days from the date of allot",,,,,06-09-2022,100,100,100,176FCGPG,EQUITY,REGULAR,INF903JA1LB8,SFC,EQUITY,EQUITY_OE,Flexi Cap Fund,Flexi Cap Fund,OPEN
176,FF,B1,B,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND),DIRECT BONUS UNITS,BONUS,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) - DIRECT BONUS UNITS BONUS,DEBT,01-01-2013,01-01-2013,Open,4,"Entry Load : NIL , Exit Load : NIL / ",,,,,01-01-2013,0,0,0,176FFB1B,DEBT,DIRECT,INF903JA1KC8,UST,LIQUID,LIQUID,Low Duration,Low Duration Fund,OPEN
176,FF,B2,B,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND),REGULAR BONUS UNITS,BONUS,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) - REGULAR BONUS UNITS BONUS,DEBT,06-09-2004,14-09-2004,Open,4,"Entry Load : NIL , Exit Load : NIL / ",,,,,14-09-2004,0,0,0,176FFB2B,DEBT,REGULAR,INF903JA1JW8,UST,LIQUID,LIQUID,Low Duration,Low Duration Fund,OPEN
176,FF,DQ,D,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND),DIRECT QUARTERLY IDCW,PAYOUT,SUNDARAM LOW DURATION FUND (FORMERLY KNOWN AS PRINCIPAL LOW DURATION FUND) - DIRECT QUARTERLY IDCW PAYOUT,DEBT,01-01-2013,01-01-2013,Open,4,"Entry Load : NIL , Exit Load : NIL / ",,,,,01-01-2013,1000,1000,1000,176FFDQD,DEBT,DIRECT,INF903JA1JZ1,UST,LIQUID,LIQUID,Low Duration,Low Duration Fund,OPEN
